7352,nb_1080315
7353,nb_1168452
7362,nb_39295
7363,nb_66863
7364,nb_75338
7365,nb_91118
7366,nb_115004
7367,nb_193421
7368,nb_217939
7369,nb_338885
7370,nb_347524
7371,nb_381755
7372,nb_439533
7373,nb_457941
7374,nb_478599
7375,nb_486140
7376,nb_505284
7377,nb_510054
7378,nb_534326
7379,nb_544239
7380,nb_548744
7381,nb_553299
7382,nb_639557
7383,nb_650986
7384,nb_657515
7385,nb_678502
7386,nb_772717
7387,nb_778763
7388,nb_795451
7389,nb_798717
7390,nb_808924
7391,nb_839030
7392,nb_842655
7393,nb_851460
7394,nb_866964
7395,nb_870166
7396,nb_877381
7397,nb_887103
7398,nb_902971
7399,nb_919722
7400,nb_945975
7401,nb_953732
7402,nb_964526
7403,nb_979185
7404,nb_1004657
7405,nb_1009054
7406,nb_1118723
7407,nb_1157237
7408,nb_1218483
7409,nb_1246890
7458,nb_326263
7459,nb_378667
7460,nb_505192
7461,nb_717492
7462,nb_859612
7463,nb_1011485
7464,nb_1015447
7465,nb_1123993
7466,nb_1215330
7485,nb_409754
7486,nb_765458
7487,nb_3489
7488,nb_86930
7503,nb_363383
7504,nb_412868
7505,nb_527913
7506,nb_583934
7507,nb_634361
7508,nb_812288
7509,nb_921545
7510,nb_935034
7511,nb_961456
7512,nb_1095814
7543,nb_1077844
7544,nb_351746
7547,nb_825614
7548,nb_826264
7553,nb_791023
7554,nb_903788
7555,nb_903981
7559,nb_457317
7560,nb_536402
7561,nb_1024127
7574,nb_668966
7576,nb_1106724
7578,nb_95821
7579,nb_537210
7580,nb_760902
7584,nb_345177
7585,nb_8635
7586,nb_149801
7587,nb_796042
7588,nb_473446
7599,nb_326912
7600,nb_552619
7601,nb_1243386
7614,nb_70340
7615,nb_618554
7616,nb_1227321
7617,nb_1082712
7618,nb_1201966
7627,nb_18760
7628,nb_23830
7629,nb_121480
7630,nb_121481
7631,nb_125256
7632,nb_125257
7633,nb_153234
7634,nb_287287
7635,nb_290567
7636,nb_346896
7637,nb_362308
7638,nb_374646
7639,nb_521499
7640,nb_666189
7641,nb_684279
7642,nb_855656
7643,nb_959354
7644,nb_1043872
7645,nb_1053966
7646,nb_1069462
7647,nb_1083164
7648,nb_1132669
7649,nb_1252657
7650,nb_1260164
7651,nb_85403
7652,nb_393419
7654,nb_493249
7655,nb_880888
7656,nb_278845
7663,nb_394538
7664,nb_681567
7665,nb_884203
7666,nb_893416
7667,nb_1233827
7668,nb_711512
7682,nb_150545
7683,nb_1109563
7684,nb_50617
7685,nb_50711
7686,nb_96270
7687,nb_320383
7688,nb_1125289
7689,nb_1225887
7690,nb_22789
7691,nb_52891
7692,nb_125003
7693,nb_205047
7694,nb_363188
7695,nb_517374
7696,nb_517375
7697,nb_585234
7698,nb_602529
7699,nb_614015
7700,nb_925506
7701,nb_1024846
7702,nb_1097239
7703,nb_1125649
7704,nb_1130254
7705,nb_181394
7706,nb_200532
7707,nb_265125
7708,nb_298701
7709,nb_530715
7710,nb_584772
7711,nb_656960
7712,nb_693372
7713,nb_833171
7714,nb_974977
7715,nb_994085
7716,nb_1001333
7717,nb_1128795
7718,nb_1180958
7719,nb_1181425
7765,nb_34841
7766,nb_72698
7767,nb_107301
7768,nb_176793
7769,nb_206422
7770,nb_279466
7771,nb_312843
7772,nb_318936
7773,nb_340154
7774,nb_354278
7775,nb_360401
7776,nb_387361
7777,nb_422477
7778,nb_437784
7779,nb_462052
7780,nb_490812
7781,nb_607645
7782,nb_838409
7783,nb_861132
7784,nb_916425
7785,nb_927334
7786,nb_974537
7787,nb_1050921
7788,nb_1099243
7789,nb_1102201
7790,nb_1178669
7791,nb_1215747
7792,nb_1240091
8101,nb_149381
8103,nb_564473
8105,nb_18420
8106,nb_197446
8107,nb_258622
8108,nb_476132
8109,nb_737378
8114,nb_71039
8115,nb_684300
8116,nb_741488
8117,nb_745762
8118,nb_985346
8119,nb_998040
8120,nb_1017069
8121,nb_1067088
8122,nb_1104581
8123,nb_1135515
8124,nb_1145537
8125,nb_1150535
8126,nb_1160203
8127,nb_1235727
8128,nb_1251842
8294,nb_100992
8295,nb_1116169
8296,nb_1163814
8303,nb_390089
8306,nb_147332
8307,nb_494307
8312,nb_337436
8313,nb_1151412
8322,nb_25243
8323,nb_25349
8324,nb_43862
8325,nb_62298
8326,nb_104145
8327,nb_161432
8328,nb_207293
8329,nb_227258
8330,nb_304632
8331,nb_309319
8332,nb_318538
8333,nb_413263
8334,nb_478503
8335,nb_520546
8336,nb_547177
8337,nb_624644
8338,nb_653257
8339,nb_699257
8340,nb_707248
8341,nb_737223
8342,nb_858618
8343,nb_876900
8344,nb_877059
8345,nb_989288
8346,nb_1063766
8347,nb_1152077
8348,nb_1152178
8349,nb_509018
8350,nb_1249027
8351,nb_84484
8352,nb_122344
8353,nb_142581
8354,nb_156054
8355,nb_167372
8356,nb_208181
8357,nb_310841
8358,nb_564166
8359,nb_652705
8360,nb_752507
8361,nb_1251948
8362,nb_30979
8363,nb_36555
8364,nb_187052
8365,nb_264373
8366,nb_347451
8367,nb_426913
8368,nb_446551
8369,nb_455058
8370,nb_480472
8371,nb_574183
8372,nb_574473
8373,nb_581230
8374,nb_625195
8375,nb_905838
8376,nb_955001
8377,nb_995734
8378,nb_998530
8379,nb_1036342
8380,nb_1090600
8381,nb_1133323
8382,nb_1221833
8383,nb_1244854
8406,nb_1082888
8407,nb_219331
8408,nb_220139
8409,nb_225977
8410,nb_245044
8423,nb_168607
8424,nb_283893
8425,nb_312565
8426,nb_164764
8430,nb_708878
8432,nb_1038852
8434,nb_1106974
8439,nb_312921
8441,nb_225916
8442,nb_1098905
8443,nb_57981
8444,nb_71849
8445,nb_281140
8446,nb_431519
8447,nb_443105
8448,nb_532258
8449,nb_1041272
8456,nb_1091566
8458,nb_484159
8459,nb_501263
8460,nb_908887
8476,nb_803034
8477,nb_815038
8482,nb_55908
8483,nb_69579
8484,nb_107149
8485,nb_124056
8486,nb_159026
8487,nb_188791
8488,nb_236356
8489,nb_322442
8490,nb_467325
8491,nb_641786
8492,nb_792907
8493,nb_883685
8494,nb_1025492
8495,nb_1094522
8496,nb_1130069
8497,nb_1172606
8498,nb_1255433
8584,nb_84578
8585,nb_439541
8588,nb_816730
8589,nb_837076
8590,nb_858494
8591,nb_929288
8592,nb_945430
8593,nb_945431
8594,nb_976549
8595,nb_976550
8596,nb_976551
8597,nb_1059634
8598,nb_365681
8599,nb_567723
8600,nb_683256
8601,nb_704772
8602,nb_833499
8603,nb_964121
8652,nb_334888
8653,nb_618569
8656,nb_208277
8657,nb_749233
8658,nb_422259
8659,nb_968188
8660,nb_1042554
8661,nb_1083954
8662,nb_1183969
8668,nb_30952
8669,nb_172700
8670,nb_212161
8671,nb_424042
8672,nb_428454
8673,nb_750123
8674,nb_918447
8675,nb_1102947
8676,nb_1189981
8686,nb_37614
8687,nb_129351
8688,nb_213288
8689,nb_292425
8690,nb_364723
8691,nb_385706
8692,nb_460706
8693,nb_486239
8694,nb_557405
8695,nb_787228
8696,nb_841011
8697,nb_1148306
8710,nb_8850
8711,nb_96941
8712,nb_109236
8713,nb_115226
8714,nb_122975
8715,nb_125001
8716,nb_160262
8717,nb_205391
8718,nb_223883
8719,nb_283515
8720,nb_340210
8721,nb_376274
8722,nb_411198
8723,nb_441931
8724,nb_489453
8725,nb_524234
8726,nb_617417
8727,nb_626728
8728,nb_705172
8729,nb_747103
8730,nb_817884
8731,nb_902990
8732,nb_914091
8733,nb_921354
8734,nb_926973
8735,nb_953601
8736,nb_999757
8737,nb_1023959
8738,nb_1046838
8739,nb_1049979
8740,nb_1052289
8741,nb_1057276
8742,nb_1074473
8743,nb_1168977
8744,nb_1187228
8745,nb_1197506
8746,nb_1235270
8747,nb_1240408
8748,nb_1249630
8749,nb_758594
8751,nb_160519
8752,nb_1197780
8755,nb_1011417
8756,nb_887959
8757,nb_685897
8759,nb_21605
8760,nb_126234
8761,nb_619485
8762,nb_714133
8763,nb_1029903
8764,nb_1063846
8765,nb_1198646
8766,nb_1217068
8767,nb_102005
8768,nb_159185
8769,nb_288791
8770,nb_292939
8771,nb_328884
8772,nb_405109
8773,nb_589549
8774,nb_624740
8775,nb_1219826
8803,nb_144017
8804,nb_858342
8807,nb_74341
8808,nb_379923
8813,nb_436768
8814,nb_1026094
8815,nb_1215606
8816,nb_1220557
8817,nb_643689
8821,nb_115586
8822,nb_834299
8823,nb_934597
8827,nb_147845
8828,nb_599235
8829,nb_569470
8830,nb_576574
8835,nb_1056093
8837,nb_353541
8838,nb_1030499
8839,nb_789207
8840,nb_98003
8841,nb_155273
8842,nb_167141
8843,nb_167142
8844,nb_201956
8845,nb_201957
8846,nb_366285
8847,nb_366286
8848,nb_398873
8849,nb_398874
8850,nb_473702
8851,nb_550975
8852,nb_596887
8853,nb_680250
8854,nb_680322
8855,nb_799687
8856,nb_799959
8857,nb_861242
8858,nb_861368
8859,nb_909463
8860,nb_909707
8861,nb_942874
8862,nb_942875
8863,nb_972782
8864,nb_972783
8865,nb_1000340
8866,nb_1000673
8867,nb_1018485
8868,nb_1018755
8869,nb_1120112
8870,nb_1120115
9026,nb_91860
9027,nb_1122070
9028,nb_148299
9032,nb_21780
9033,nb_321275
9034,nb_637978
9035,nb_716999
9036,nb_931445
9037,nb_996598
9038,nb_1063086
9039,nb_1198085
9040,nb_1251932
9041,nb_1260697
9052,nb_381546
9056,nb_77449
9057,nb_218660
9058,nb_1053365
9059,nb_1105504
9060,nb_484229
9061,nb_28965
9062,nb_47237
9063,nb_56216
9064,nb_58534
9065,nb_58673
9066,nb_64871
9067,nb_65062
9068,nb_282598
9069,nb_282722
9070,nb_286379
9071,nb_286380
9072,nb_476286
9073,nb_476287
9074,nb_561407
9075,nb_562926
9076,nb_563163
9077,nb_580339
9078,nb_695869
9079,nb_700314
9080,nb_700401
9081,nb_703321
9082,nb_730722
9083,nb_730871
9084,nb_730872
9085,nb_742659
9086,nb_746683
9087,nb_746769
9088,nb_784034
9089,nb_784035
9090,nb_797304
9091,nb_834245
9092,nb_834367
9093,nb_837637
9094,nb_1003089
9095,nb_1086153
9096,nb_1086443
9097,nb_1174055
9098,nb_1174178
9289,nb_157857
9290,nb_432867
9291,nb_64629
9292,nb_90118
9293,nb_112037
9294,nb_127102
9295,nb_127300
9296,nb_150234
9297,nb_159175
9298,nb_170985
9299,nb_186933
9300,nb_197533
9301,nb_208566
9302,nb_239178
9303,nb_243403
9304,nb_252408
9305,nb_309429
9306,nb_311236
9307,nb_354884
9308,nb_370930
9309,nb_375149
9310,nb_394900
9311,nb_398359
9312,nb_411744
9313,nb_433623
9314,nb_449138
9315,nb_454303
9316,nb_509807
9317,nb_521364
9318,nb_557512
9319,nb_560459
9320,nb_564414
9321,nb_633360
9322,nb_649782
9323,nb_656841
9324,nb_657206
9325,nb_680992
9326,nb_756473
9327,nb_802833
9328,nb_809255
9329,nb_859965
9330,nb_891214
9331,nb_895479
9332,nb_901906
9333,nb_936781
9334,nb_995233
9335,nb_1004409
9336,nb_1014673
9337,nb_1092303
9338,nb_1094181
9339,nb_1130957
9340,nb_1138297
9341,nb_1154563
9342,nb_1219543
9343,nb_79200
9344,nb_88800
9345,nb_228806
9346,nb_350203
9347,nb_681764
9348,nb_704703
9349,nb_1162902
9350,nb_1166601
9359,nb_96168
9360,nb_96169
9361,nb_297849
9362,nb_958184
9363,nb_1033933
9364,nb_1248396
9365,nb_1261343
9366,nb_1261344
9407,nb_957004
9408,nb_1141092
9409,nb_1330
9410,nb_54948
9411,nb_78198
9412,nb_87866
9413,nb_111274
9414,nb_233934
9415,nb_262061
9416,nb_271226
9417,nb_276164
9418,nb_311257
9419,nb_321954
9420,nb_325172
9421,nb_380232
9422,nb_422560
9423,nb_483542
9424,nb_499266
9425,nb_517520
9426,nb_536934
9427,nb_543055
9428,nb_554273
9429,nb_568997
9430,nb_592327
9431,nb_595479
9432,nb_654243
9433,nb_680149
9434,nb_705915
9435,nb_719945
9436,nb_734075
9437,nb_804880
9438,nb_824669
9439,nb_860637
9440,nb_891062
9441,nb_902027
9442,nb_910868
9443,nb_919778
9444,nb_933468
9445,nb_940399
9446,nb_966416
9447,nb_1034896
9448,nb_1071880
9449,nb_1138084
9450,nb_1196423
9451,nb_1214742
9452,nb_1238159
9453,nb_1252457
9454,nb_1255650
9455,nb_55585
9456,nb_276587
9457,nb_285684
9458,nb_295851
9459,nb_612197
9485,nb_211053
9486,nb_243455
9487,nb_243456
9488,nb_296086
9489,nb_296087
9490,nb_349029
9491,nb_393032
9492,nb_393049
9493,nb_961192
9494,nb_961226
9515,nb_832336
9516,nb_176724
9517,nb_475673
9518,nb_847455
9519,nb_898475
9520,nb_1004540
9521,nb_1257328
9522,nb_27797
9523,nb_92254
9524,nb_225735
9525,nb_398764
9526,nb_950413
9532,nb_45270
9533,nb_66214
9534,nb_71333
9535,nb_75365
9536,nb_115033
9537,nb_603879
9538,nb_801153
9560,nb_436439
9561,nb_486345
9564,nb_879076
9570,nb_8970
9572,nb_183972
9573,nb_577334
9574,nb_200782
9575,nb_852871
9576,nb_1008368
9577,nb_1041311
9578,nb_1199772
9579,nb_1207463
9580,nb_1209778
9581,nb_391857
9582,nb_356445
9583,nb_768187
9584,nb_877658
9585,nb_1239251
9602,nb_26939
9603,nb_359610
9604,nb_689689
9605,nb_895905
9609,nb_406144
9610,nb_519910
9611,nb_553162
9612,nb_553282
9613,nb_679848
9614,nb_728059
9615,nb_761261
9616,nb_1102689
9625,nb_414824
9626,nb_464489
9627,nb_596475
9628,nb_604542
9629,nb_551887
9630,nb_1174049
9631,nb_1154764
9634,nb_44987
9637,nb_449553
9639,nb_164167
9643,nb_311131
9644,nb_121815
9645,nb_318912
9646,nb_348178
9647,nb_393959
9648,nb_442116
9649,nb_933372
9650,nb_945351
9651,nb_5270
9652,nb_66487
9653,nb_91658
9654,nb_99203
9659,nb_20517
9664,nb_56467
9665,nb_59078
9666,nb_81563
9667,nb_211980
9668,nb_346182
9669,nb_616005
9670,nb_1102062
9671,nb_1225346
9672,nb_584248
9673,nb_660267
9674,nb_111458
9675,nb_208833
9676,nb_347394
9677,nb_403748
9678,nb_477981
9679,nb_524248
9716,nb_216611
9717,nb_417985
9730,nb_468003
9734,nb_740082
9735,nb_800210
9738,nb_12670
9739,nb_44033
9740,nb_1082459
9741,nb_1086870
9742,nb_1086871
9743,nb_1123673
9744,nb_497413
9745,nb_786967
9746,nb_358141
9747,nb_1134737
9748,nb_1201752
9749,nb_48715
9750,nb_49398
9751,nb_212850
9752,nb_318442
9753,nb_351311
9754,nb_367775
9755,nb_766824
9756,nb_1239719
9757,nb_281775
9758,nb_449491
9759,nb_79201
9760,nb_222073
9761,nb_271696
9762,nb_307197
9763,nb_336220
9764,nb_344863
9765,nb_380030
9766,nb_392243
9767,nb_414446
9768,nb_415922
9769,nb_452400
9770,nb_473522
9771,nb_475541
9772,nb_535945
9773,nb_586386
9774,nb_654463
9775,nb_657428
9776,nb_700247
9777,nb_738336
9778,nb_845890
9779,nb_852445
9780,nb_881816
9781,nb_887656
9782,nb_892744
9783,nb_906989
9784,nb_989145
9785,nb_1086787
9786,nb_1120167
9787,nb_1129867
9788,nb_1214639
9789,nb_1221811
9821,nb_972634
9822,nb_972855
9823,nb_90182
9824,nb_162079
9825,nb_238918
9826,nb_266609
9827,nb_345295
9828,nb_409741
9829,nb_574491
9830,nb_648393
9831,nb_688797
9832,nb_903232
9833,nb_905851
9834,nb_958436
9835,nb_974059
9836,nb_1050961
9837,nb_1162629
9838,nb_1202061
9839,nb_1217180
9891,nb_477756
9892,nb_714576
9893,nb_898996
9894,nb_895369
9897,nb_37348
9898,nb_154828
9899,nb_176336
9900,nb_188565
9901,nb_481545
9902,nb_509865
9903,nb_679734
9904,nb_906656
9905,nb_1089900
9951,nb_154466
9952,nb_264229
9953,nb_386832
9954,nb_446681
9955,nb_781308
9961,nb_172003
9963,nb_576513
9964,nb_602433
9965,nb_706278
9966,nb_775601
9967,nb_1001140
9970,nb_368619
9971,nb_402279
9972,nb_1040776
9973,nb_1250771
9994,nb_166364
9995,nb_1217487
9996,nb_140705
9997,nb_147984
9998,nb_375887
9999,nb_414621
10000,nb_476179
10001,nb_601358
10002,nb_616048
10003,nb_616438
10004,nb_669625
10005,nb_830620
10006,nb_876952
10007,nb_994618
10008,nb_1064254
10009,nb_1208135
10010,nb_1259826
10056,nb_761490
10058,nb_65082
10059,nb_240315
10060,nb_539606
10061,nb_886248
10074,nb_161193
10075,nb_183835
10076,nb_310970
10077,nb_380276
10078,nb_548896
10079,nb_664910
10080,nb_693468
10081,nb_808553
10130,nb_299514
10131,nb_1141041
10132,nb_267082
10133,nb_395646
10134,nb_204133
10137,nb_2391
10138,nb_18059
10139,nb_22954
10140,nb_43969
10141,nb_48403
10142,nb_108964
10143,nb_121979
10144,nb_121980
10145,nb_140815
10146,nb_188508
10147,nb_196667
10148,nb_212450
10149,nb_229534
10150,nb_253910
10151,nb_288196
10152,nb_292300
10153,nb_346532
10154,nb_421389
10155,nb_441600
10156,nb_470987
10157,nb_476174
10158,nb_482247
10159,nb_501587
10160,nb_557436
10161,nb_557525
10162,nb_560531
10163,nb_574060
10164,nb_576843
10165,nb_591876
10166,nb_631954
10167,nb_676851
10168,nb_693716
10169,nb_713606
10170,nb_741048
10171,nb_743340
10172,nb_748170
10173,nb_772559
10174,nb_879204
10175,nb_928221
10176,nb_938101
10177,nb_940649
10178,nb_956808
10179,nb_958884
10180,nb_963752
10181,nb_965561
10182,nb_966479
10183,nb_972105
10184,nb_976682
10185,nb_1067414
10186,nb_1085147
10187,nb_1087929
10188,nb_1093350
10189,nb_1094283
10190,nb_1101860
10191,nb_1106836
10192,nb_1123808
10193,nb_1131819
10194,nb_1142784
10195,nb_1142812
10196,nb_1167472
10197,nb_1180133
10198,nb_1189468
10199,nb_1190703
10200,nb_1203740
10201,nb_1204289
10202,nb_1212782
10203,nb_1220379
10204,nb_1220871
10205,nb_1231491
10206,nb_1246341
10207,nb_11070
10208,nb_470695
10209,nb_591396
10210,nb_1004580
10211,nb_368889
10212,nb_957839
10221,nb_351961
10222,nb_747447
10225,nb_233501
10229,nb_72817
10230,nb_215239
10231,nb_215584
10232,nb_230772
10233,nb_230773
10234,nb_272940
10235,nb_279545
10236,nb_1034987
10237,nb_1176392
10238,nb_1176513
10239,nb_1241848
10240,nb_1241849
10253,nb_1164440
10254,nb_1169171
10255,nb_275937
10256,nb_603919
10257,nb_696618
10261,nb_537251
10262,nb_1058492
10263,nb_143027
10264,nb_999569
10265,nb_1166466
10266,nb_1181275
10267,nb_878969
10268,nb_582044
10269,nb_816921
10270,nb_1022545
10277,nb_846103
10281,nb_854542
10288,nb_418908
10295,nb_477101
10300,nb_79813
10302,nb_230038
10303,nb_248975
10304,nb_723617
10305,nb_828462
10306,nb_864470
10307,nb_969560
10308,nb_1070717
10309,nb_1149958
10310,nb_528740
10311,nb_1075363
10324,nb_32887
10325,nb_663433
10326,nb_739039
10327,nb_843764
10328,nb_1058822
10359,nb_1012716
10367,nb_994177
10368,nb_1074289
10371,nb_64777
10372,nb_308953
10373,nb_399607
10374,nb_399608
10375,nb_512442
10376,nb_512443
10377,nb_526372
10378,nb_617588
10379,nb_778911
10380,nb_800334
10381,nb_924134
10382,nb_948104
10383,nb_975022
10384,nb_1146891
10385,nb_1151178
10401,nb_757564
10402,nb_768582
10403,nb_1173383
10404,nb_74848
10405,nb_275264
10406,nb_275265
10407,nb_295380
10408,nb_327195
10409,nb_396317
10410,nb_501659
10411,nb_660968
10412,nb_678248
10413,nb_777116
10414,nb_842672
10415,nb_1086183
10416,nb_1204437
10417,nb_213618
10418,nb_945699
10419,nb_35147
10420,nb_45572
10421,nb_56153
10422,nb_131138
10423,nb_148023
10424,nb_202720
10425,nb_240166
10426,nb_294419
10427,nb_482935
10428,nb_551548
10429,nb_574666
10430,nb_597845
10431,nb_601290
10432,nb_606663
10433,nb_638543
10434,nb_640750
10435,nb_646332
10436,nb_653231
10437,nb_660563
10438,nb_698783
10439,nb_746614
10440,nb_752162
10441,nb_761904
10442,nb_788520
10443,nb_810478
10444,nb_824943
10445,nb_835544
10446,nb_856737
10447,nb_869282
10448,nb_904172
10449,nb_905762
10450,nb_944179
10451,nb_946523
10452,nb_978355
10453,nb_988517
10454,nb_1046412
10455,nb_1046526
10456,nb_1109655
10457,nb_1115793
10458,nb_1119667
10459,nb_1119668
10460,nb_1122249
10461,nb_1182091
10462,nb_1191563
10463,nb_1218591
10464,nb_1220071
10465,nb_1223983
10654,nb_412004
10655,nb_427155
10656,nb_608092
10657,nb_742335
10658,nb_800311
10659,nb_892680
10660,nb_1004947
10661,nb_706766
10662,nb_904370
10663,nb_51462
10664,nb_122741
10665,nb_195988
10666,nb_199132
10667,nb_315552
10668,nb_379280
10669,nb_536801
10670,nb_601737
10671,nb_632615
10672,nb_726310
10673,nb_752436
10674,nb_778270
10675,nb_877564
10676,nb_899133
10677,nb_915655
10678,nb_961453
10679,nb_967420
10680,nb_977232
10681,nb_993427
10682,nb_1056750
10683,nb_1151363
10684,nb_1204970
10685,nb_1258851
10824,nb_989154
10828,nb_230234
10829,nb_249262
10830,nb_723822
10831,nb_828697
10832,nb_864705
10833,nb_970102
10834,nb_1071009
10835,nb_1150220
10844,nb_181525
10845,nb_227764
10846,nb_272175
10847,nb_283645
10848,nb_1115205
10849,nb_399949
10850,nb_447581
10851,nb_682472
10852,nb_882068
10853,nb_1229989
10859,nb_62860
10860,nb_67502
10861,nb_180732
10862,nb_650731
10863,nb_906397
10864,nb_961488
10871,nb_855655
10876,nb_253951
10877,nb_431931
10878,nb_746876
10879,nb_803017
10880,nb_886501
10881,nb_350439
10884,nb_261140
10885,nb_402785
10887,nb_237019
10888,nb_742421
10889,nb_940089
10890,nb_1007242
10891,nb_1079408
10892,nb_1220654
10911,nb_470246
10912,nb_22539
10913,nb_479573
10914,nb_533659
10915,nb_602270
10916,nb_672576
10917,nb_703933
10918,nb_858262
10919,nb_1009341
10920,nb_1011355
10966,nb_375348
10967,nb_635142
10968,nb_729031
10969,nb_857321
10970,nb_860988
10971,nb_922529
10972,nb_1008934
10973,nb_34436
10974,nb_374296
10975,nb_500350
10976,nb_602699
10977,nb_646210
10978,nb_1200804
10985,nb_380193
10991,nb_321576
10992,nb_907714
10995,nb_942740
10998,nb_196099
10999,nb_237192
11000,nb_454234
11001,nb_478449
11002,nb_510235
11003,nb_523763
11004,nb_699361
11005,nb_724970
11006,nb_795926
11007,nb_883951
11008,nb_954501
11009,nb_962168
11010,nb_1090846
11011,nb_1153875
11012,nb_1186307
11013,nb_1199629
11014,nb_1039871
11015,nb_1162710
11022,nb_35003
11023,nb_115906
11024,nb_192580
11025,nb_211247
11026,nb_292492
11027,nb_316000
11028,nb_386898
11029,nb_557087
11030,nb_813587
11031,nb_823730
11032,nb_924094
11033,nb_951482
11034,nb_952446
11035,nb_1092060
11036,nb_1229125
11037,nb_1248458
11038,nb_1254234
11073,nb_33495
11074,nb_446199
11075,nb_498148
11076,nb_654145
11077,nb_682240
11078,nb_682241
11079,nb_687040
11080,nb_710271
11081,nb_713143
11082,nb_736406
11083,nb_739514
11084,nb_797460
11085,nb_836023
11086,nb_840487
11087,nb_880688
11088,nb_909955
11089,nb_913289
11090,nb_935072
11091,nb_945947
11092,nb_962278
11093,nb_964113
11094,nb_978858
11095,nb_982794
11096,nb_992770
11097,nb_997174
11098,nb_998449
11099,nb_1002308
11100,nb_1028331
11101,nb_1049495
11102,nb_1090936
11103,nb_1161257
11135,nb_1138605
11136,nb_1180423
11137,nb_410191
11138,nb_3979
11139,nb_332454
11140,nb_508382
11141,nb_746047
11142,nb_985167
11143,nb_1180831
11144,nb_1202653
11145,nb_62898
11146,nb_111821
11147,nb_123480
11148,nb_136413
11149,nb_159350
11150,nb_166322
11151,nb_166718
11152,nb_170948
11153,nb_178478
11154,nb_228645
11155,nb_235131
11156,nb_284201
11157,nb_304461
11158,nb_323044
11159,nb_351569
11160,nb_371500
11161,nb_447376
11162,nb_491502
11163,nb_516365
11164,nb_522369
11165,nb_531727
11166,nb_554768
11167,nb_581594
11168,nb_623561
11169,nb_651922
11170,nb_686945
11171,nb_758862
11172,nb_859257
11173,nb_863798
11174,nb_869379
11175,nb_894427
11176,nb_909615
11177,nb_912585
11178,nb_918117
11179,nb_932388
11180,nb_968852
11181,nb_974276
11182,nb_1050189
11183,nb_1058988
11184,nb_1086040
11185,nb_1093580
11186,nb_1101579
11187,nb_1182198
11188,nb_1191119
11189,nb_1201527
11190,nb_1237190
11191,nb_14340
11192,nb_97825
11193,nb_360197
11194,nb_406729
11195,nb_434126
11196,nb_572451
11197,nb_640300
11198,nb_659203
11199,nb_711089
11200,nb_1073027
11201,nb_18349
11202,nb_96227
11203,nb_428800
11204,nb_433902
11205,nb_839924
11206,nb_1157245
11207,nb_1166671
11208,nb_1260867
11209,nb_98221
11210,nb_200799
11211,nb_279554
11212,nb_388388
11213,nb_511518
11214,nb_573220
11215,nb_596747
11216,nb_888648
11217,nb_997241
11218,nb_1117924
11219,nb_1172041
11220,nb_442648
11221,nb_314068
11222,nb_356766
11223,nb_895924
11224,nb_318647
11226,nb_299456
11227,nb_935747
11229,nb_8054
11230,nb_349744
11231,nb_365923
11232,nb_248334
11233,nb_723155
11234,nb_827897
11235,nb_863933
11236,nb_969090
11237,nb_1070093
11238,nb_1149380
11239,nb_230272
11240,nb_249314
11241,nb_723876
11242,nb_828745
11243,nb_864748
11244,nb_970111
11245,nb_1071061
11246,nb_1150271
11255,nb_582192
11256,nb_600682
11257,nb_666096
11258,nb_673410
11259,nb_863685
11260,nb_921799
11261,nb_965400
11262,nb_986543
11263,nb_1058456
11264,nb_1091701
11265,nb_1115332
11266,nb_1115435
11267,nb_1121660
11268,nb_1176417
11311,nb_1213899
11312,nb_539384
11313,nb_626763
11314,nb_659864
11315,nb_705212
11316,nb_792280
11317,nb_918282
11318,nb_936539
11319,nb_1008196
11320,nb_25784
11321,nb_98131
11322,nb_144100
11323,nb_557818
11324,nb_1190540
11325,nb_1202039
11326,nb_1135216
11328,nb_95903
11329,nb_190010
11330,nb_195900
11331,nb_231469
11332,nb_231470
11333,nb_243260
11334,nb_243368
11335,nb_245134
11336,nb_259622
11337,nb_820961
11338,nb_886063
11339,nb_886272
11340,nb_902055
11341,nb_978168
11342,nb_1251495
11343,nb_672975
11346,nb_638682
11348,nb_196553
11349,nb_263987
11350,nb_350609
11351,nb_408540
11352,nb_439945
11353,nb_498734
11354,nb_518624
11355,nb_634859
11356,nb_1120390
11357,nb_140170
11358,nb_316448
11359,nb_362432
11360,nb_376861
11361,nb_377222
11362,nb_415426
11363,nb_415427
11364,nb_480988
11365,nb_655128
11366,nb_702279
11367,nb_1035131
11368,nb_1242199
11369,nb_914999
11370,nb_529984
11371,nb_561507
11372,nb_606351
11373,nb_612641
11374,nb_895705
11375,nb_1062074
11376,nb_375798
11377,nb_465005
11378,nb_510537
11379,nb_1111486
11380,nb_431924
11381,nb_848684
11382,nb_1238507
11392,nb_604281
11393,nb_28348
11394,nb_28642
11395,nb_122580
11396,nb_470850
11397,nb_627685
11398,nb_750024
11399,nb_820816
11400,nb_901463
11401,nb_904589
11402,nb_915272
11403,nb_964847
11404,nb_975072
11405,nb_1134993
11406,nb_1196464
11407,nb_1231454
11423,nb_200318
11425,nb_120646
11426,nb_250264
11427,nb_613326
11428,nb_630184
11429,nb_643829
11430,nb_728204
11431,nb_1155020
11432,nb_1241026
11433,nb_1259387
11434,nb_191836
11435,nb_294317
11436,nb_356060
11437,nb_669960
11438,nb_681452
11439,nb_902553
11458,nb_50541
11459,nb_108007
11460,nb_108008
11461,nb_120515
